X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100
-0.2604	1	2	-2.4626	1.65	0.3582	0	2	0.0585	2	2	-1.1016	2	1	2.0917	2	2.6531	1.1158	-0.5794	-1.0263	0.3505	-1.6617	1.4477	1.6609	0.7211	-1.0715	0	2	1	0	-0.1906	-3.2488	0	-1.579	2	0.7528	0.5581	3.9492	2	-1.4308	0	0	1	-2.0853	1	-0.7809	1	1.0845	1	-2.4903	2	2	1	1	-1.0386	1	2	-0.2882	-2.4437	1.0742	1	2	4.9227	-3.6548	0	1	2	-2.7003	2	2	1	2	2	1	1	0.5417	2	6.7058	0	0	-0.5363	-0.9905	3.3197	0.2317	0.3675	2	2.8767	-3.8076	0	1	2	-6.6933	2.9735	0	6.8179	0	0	-1.429	-0.0804	2.5108
0.8342	0	1	-1.1707	-1.2856	-1.8339	1	0	-1.1622	0	1	1.5076	2	0	-2.0806	0	0.5478	-1.1319	-1.3674	2.6959	4.1734	1.8918	1.9929	-1.9781	3.2888	-0.9285	2	2	0	1	3.8432	-1.7423	1	-0.0145	1	1.5193	-4.4044	-0.5939	2	1.4973	0	0	1	-0.7082	0	1.5445	1	-0.9246	1	-2.8652	2	0	1	1	2.1603	1	0	-7.7828	2.7937	0.5506	0	0	0.4593	1.6339	2	0	1	-3.7006	0	1	2	2	0	0	1	0.0985	0	0.7548	2	1	-2.9701	-1.226	-1.1449	4.6359	5.2678	0	1.3232	5.4567	1	1	2	-3.4404	1.8739	0	0.8438	1	2	0.2106	-1.4476	-0.6064
-0.3209	0	0	0.2431	-1.5422	2.2913	2	0	1.8425	1	0	3.221	2	1	2.1082	1	-1.3178	-1.8682	-1.3866	3.0989	2.6494	5.7015	0.8141	3.5382	3.754	-0.6079	2	1	0	0	0.3923	2.2681	2	-1.1504	0	0.8232	-1.1768	3.8401	2	-2.6543	1	1	0	1.8961	2	0.7225	2	-0.5229	1	0.977	0	0	2	2	2.1463	2	0	-6.101	0.443	-1.0027	2	0	3.2859	-2.8858	0	2	2	-1.355	1	0	2	1	0	1	0	-0.3526	2	-1.6607	1	2	-6.1562	-1.1852	0.4744	6.5464	1.0906	0	3.095	-0.0905	1	1	1	-0.2066	3.6679	0	15.3357	0	1	-3.662	-0.1739	-2.4625
-2.2029	0	0	-1.2267	-1.9991	-1.6749	2	0	-1.1334	0	0	-0.6738	2	0	-1.9838	1	1.6167	0.5153	-0.8724	-1.5012	-1.3588	-2.8382	-0.004	-0.0581	0.5591	0.1394	1	1	2	0	-0.8323	1.4629	2	1.4089	1	0.5153	-0.4189	0.5509	0	1.9919	1	1	2	-2.018	1	0.8298	0	-0.738	1	3.0985	1	0	2	1	-0.3127	2	2	2.3143	0.8559	-0.6531	0	1	-1.1486	1.6091	2	2	1	-2.36	1	2	0	2	1	2	1	2.0983	0	-0.5649	0	0	0.8567	-0.0696	1.0321	-1.5501	2.3812	1	3.6476	-2.0072	0	2	2	0.0968	2.6907	2	-3.8558	2	2	-0.7073	1.287	1.9527
-1.3029	0	2	0.695	0.1841	0.0366	1	2	-1.5226	0	1	-0.2047	0	0	1.0171	2	0.1337	-0.0718	0.073	-1.0447	2.9186	-2.9619	-1.3954	4.0947	1.2817	2.6321	2	1	1	2	-4.2872	0.9131	0	1.3199	0	1.3942	-4.399	3.4872	1	0.0923	2	1	0	1.0754	1	0.654	1	-1.9975	2	1.3639	0	0	2	0	4.7459	2	0	-5.5124	1.3464	-3.7046	1	1	1.6743	1.1728	2	2	0	5.2024	2	2	2	0	1	0	0	-1.7374	0	1.0591	2	0	-7.2845	1.6566	3.817	1.4927	2.4134	0	3.7579	-6.5587	1	1	2	-2.7831	-3.9909	0	3.0137	1	2	1.6062	-0.535	0.9961
-0.5077	0	1	0.7057	0.9672	-0.5791	0	0	-0.1283	1	2	0.1175	1	1	-0.4723	2	2.1625	-1.0671	3.279	0.6558	2.1896	1.0121	-0.2112	1.7832	3.4898	-0.8809	2	2	0	1	2.6316	0.1709	1	-0.7792	2	-1.3682	-4.0266	2.606	2	2.5758	0	2	1	0.6172	0	0.4268	1	1.0777	1	-3.3581	2	2	1	0	4.2074	1	0	-2.9823	-4.2596	2.7709	1	0	2.6388	2.108	1	2	1	-0.6789	2	1	2	2	2	1	2	2.6062	0	4.9671	2	1	-1.7783	0.4852	-1.8132	0.1252	0.5584	0	1.069	-2.8538	1	1	0	-6.011	6.2718	0	1.2505	1	2	1.4883	-0.5594	1.344
-1.0917	0	0	0.8954	-2.4402	1.0088	1	0	-2.1277	0	0	-0.4723	1	2	-2.348	2	-2.3347	2.3604	-1.7964	-2.3178	-4.0651	-3.228	-0.4457	0.2953	-3.048	1.4696	1	1	1	2	0.4234	0.7468	0	3.5393	1	-1.3037	-0.5618	-3.2998	2	-0.3767	1	1	1	0.7294	1	-2.4461	1	0.2456	1	1.49	0	2	0	0	-3.5446	2	2	7.6103	1.824	-0.1739	0	1	1.9241	-0.6164	2	2	1	0.8546	2	2	1	2	1	2	2	0.9313	0	-2.5023	2	0	5.8243	0.4101	-3.9535	-3.2535	0.91	2	-4.2239	0.7779	2	0	1	0.943	-5.6672	1	1.3315	2	2	-2.6489	2.3045	-2.2347
-0.1468	2	0	-1.6093	-0.3866	-1.574	0	1	1.8376	0	2	0.7604	1	0	-1.5397	1	-0.0101	1.8443	-0.4669	1.297	-3.7548	1.5478	-0.2679	0.451	-4.2371	1.6165	0	1	0	1	-1.1132	2.3399	2	4.3911	0	-1.7515	5.9609	-0.8837	0	-1.1576	2	1	2	-1.2593	2	0.032	1	1.0317	0	-1.7413	1	1	2	1	-4.0296	2	2	4.271	0.2556	0.0381	2	2	-0.5879	-3.2022	1	2	2	0.6558	1	1	0	2	2	2	0	1.4274	1	1.8325	1	1	5.0266	1.4177	1.9384	-1.5041	-8.4049	1	-1.603	-0.4517	2	1	2	-3.1712	0.0941	2	2.3395	2	0	-0.8461	-1.2287	0.0706
-1.1906	0	0	0.0677	-0.7836	-3.906	2	0	-1.3728	2	1	0.6486	2	2	-0.5115	0	-0.1011	0.3315	-1.6857	0.2586	-0.5796	1.1291	1.6575	0.2365	1.4966	3.5436	0	0	2	1	-3.9362	-0.7875	0	1.8027	1	0.4523	-2.3979	3.246	0	3.4648	2	0	1	-0.4983	1	1.1473	2	-1.4957	2	-1.6441	1	0	2	0	0.7368	0	1	0.1625	-0.9972	1.6063	1	2	0.8468	6.6549	1	2	0	-1.3515	0	2	1	2	2	0	2	0.5585	0	-0.4624	0	1	-0.7722	-2.4857	1.8234	-1.3373	2.3425	0	1.4091	-3.9575	1	2	2	-0.5639	3.7318	1	-2.7171	1	2	1.6526	-0.8393	0.2526
-1.2061	2	0	1.5998	-2.3877	1.6777	1	0	-2.056	0	2	-3.3143	1	1	-3.4608	2	3.0011	1.1443	-2.8449	-3.3238	-0.0309	-6.9744	-2.1594	-0.2153	0.5336	-1.9458	0	1	1	0	1.7451	1.6225	1	-0.8677	1	0.5699	-5.0649	-2.5597	1	3.678	1	2	1	-0.1248	1	-0.9614	1	1.5785	1	0.579	0	0	2	0	-1.335	2	1	2.9873	-5.0118	2.6903	0	2	0.8194	2.7015	2	1	0	8.4605	2	2	2	2	2	1	1	1.7781	0	6.3167	2	1	-0.7354	1.9359	1.2741	-7.3596	3.0309	2	4.0581	-11.171	2	0	2	-6.9548	-4.6794	2	-7.121	2	2	-4.0201	0.0042	3.6978
0.3486	0	1	1.3244	1.1816	-2.061	1	1	0.4896	1	1	-0.12	0	1	2.5992	1	-0.9789	-0.0246	1.2088	1.5615	-2.9982	2.4854	0.9603	0.0817	-1.8598	-1.6719	1	0	0	2	4.0434	-0.6669	1	1.7577	2	-2.7343	4.0313	3.0242	2	1.7086	0	2	0	0.3936	0	-0.7029	2	-2.4089	1	-2.2634	1	1	2	0	-0.0128	0	2	5.3455	-2.016	-1.219	0	0	1.4409	1.1684	0	2	1	-2.0207	1	1	2	1	1	2	0	-1.4789	0	0.3707	1	1	1.025	-1.4712	-5.2806	-1.9891	-6.3045	1	-2.2402	14.5988	2	1	0	0.7021	2.4942	1	2.8984	2	0	4.1152	1.8537	-4.2535
-0.4051	0	2	-0.8532	-1.1702	1.0205	0	0	-0.3102	1	0	1.2898	0	1	-1.2245	2	0.4158	-0.1774	0.866	0.4643	0.3244	3.9137	-0.1036	1.2231	-1.0607	-1.4833	1	2	1	2	1.6257	-1.5811	0	-3.4382	1	-0.6376	1.6773	0.3869	2	-2.6473	0	0	1	-1.29	2	0.7773	2	-0.6499	1	-2.088	1	2	1	1	-4.3612	1	0	3.4644	0.849	-1.1061	2	2	4.5385	-3.1861	0	2	1	0.0222	1	1	1	2	1	1	1	0.0322	2	0.2765	1	0	1.6565	3.0975	-0.0125	0.1124	-1.756	0	4.1999	-4.9807	2	2	0	-1.0404	3.7433	0	14.8216	2	2	-3.0795	-0.4199	-4.0448
-0.0387	1	2	-1.7469	2.4299	-2.0518	2	2	0.9444	1	0	0.8289	1	0	0.8979	2	1.6998	-3.0688	-5.7897	-0.6221	5.9775	0.931	1.1801	0.9859	5.3913	-0.5724	1	2	0	1	1.4472	1.543	2	-2.0395	2	-1.0108	-2.8887	-0.3955	2	1.1984	0	2	0	-0.4539	2	1.0808	2	-1.1605	1	-2.662	0	0	1	1	5.4867	1	0	-4.345	-0.3703	0.2526	0	1	-0.5741	1.4468	0	1	1	-0.3742	0	2	0	2	1	1	2	-0.1255	2	-1.5307	2	2	-6.6707	1.4216	0.9297	-0.4749	1.4338	0	7.9078	-8.2391	1	2	0	-1.9219	3.634	0	-4.2869	1	0	5.082	0.0227	0.6358
-0.09	1	2	1.296	3.2115	-1.7636	1	2	-2.3933	2	1	-0.9352	0	2	1.2553	1	0.5165	1.6333	1.3297	-1.7636	-3.273	-1.3431	0.2905	0.6384	-3.3381	1.0177	0	2	1	0	-0.3101	-0.7608	0	1.3399	2	-0.9591	-0.1277	0.5307	2	1.9677	2	2	1	1.9274	1	2.7282	0	-2.8592	2	-3.6613	0	1	0	0	-2.5127	1	2	5.203	1.4834	-5.1382	1	0	2.3875	2.2204	2	1	0	2.4799	1	2	1	1	0	0	1	0.0191	0	-0.0935	0	2	3.1737	-0.0936	-0.2358	-1.2548	4.8308	2	1.2713	-3.0505	2	0	1	4.0679	2.4818	2	-2.6116	2	2	4.5374	-9.1475	-0.9381
-0.6631	0	2	-1.9058	-3.6994	1.8834	2	0	-1.4614	2	2	-1.3467	0	0	2.1901	1	0.3732	1.432	2.7081	-3.2095	-2.8652	-5.6362	0.4375	1.3878	-4.0459	-1.5173	0	2	1	0	2.087	-2.2927	2	-3.2773	1	1.502	-2.1312	3.1328	0	-1.658	0	0	1	-0.7205	1	-2.5074	1	-0.9651	1	-0.5681	2	1	2	1	-10.2348	1	2	4.4801	0.7217	-0.1569	0	2	0.9545	-2.9172	0	0	1	0.7182	2	2	1	1	0	1	2	-1.8228	1	0.2094	2	0	3.0643	-1.2767	-0.802	-1.8423	0.3045	1	2.3119	-1.2034	0	1	1	0.926	-3.1904	1	-5.8464	0	0	-8.2218	3.2325	-0.1491
-0.2691	0	1	-1.0018	-2.0006	-0.0281	0	0	1.1267	1	1	1.4003	0	1	1.7765	0	1.3413	-2.906	-0.8265	1.5043	3.4779	6.3838	-0.1598	1.8588	3.3848	-0.6204	0	0	2	0	1.2092	-0.8264	1	-0.038	0	-1.5859	-3.3718	2.7314	2	-2.4432	0	1	0	-0.1181	2	0.9454	0	-1.5606	0	0.2202	0	0	1	1	3.7621	2	1	-3.7999	-3.6013	-0.9213	2	2	0.4917	-1.5086	0	1	2	-2.6217	1	1	2	2	0	2	0	-0.0857	2	-3.0214	1	0	-3.2106	0.7397	-0.6272	-0.1331	3.6025	0	-2.1938	7.5113	1	1	0	1.0849	6.4863	0	11.2115	1	1	-3.7779	-1.9246	0.1813
-0.4272	0	0	-0.1357	-0.6518	-0.6018	1	0	-0.2373	2	2	1.8922	0	1	1.3709	1	-0.4609	-0.2296	0.712	2.8398	-3.1337	5.6472	-0.8504	1.675	-1.8349	-1.5256	0	1	1	0	0.9418	-1.9145	2	-0.2907	0	-0.7338	0.041	0.5162	0	1.6602	1	2	2	-0.002	2	0.056	0	1.0169	2	2.8148	1	1	1	0	0.4754	2	2	3.0032	-3.8249	2.9879	1	1	-1.231	2.3284	0	2	0	-3.8272	1	1	0	0	2	2	0	-0.6286	0	-2.2972	1	1	3.6123	-1.7961	-0.905	1.3027	-1.3587	2	0.9243	9.2843	2	2	0	3.5706	6.2226	2	5.0543	2	0	-1.4149	1.1834	-0.9634
0.0191	0	0	-0.5126	1.011	-0.6684	1	1	1.2104	2	1	-0.6733	0	2	0.0571	1	-2.3924	-1.9572	-2.1927	-0.8922	1.1988	0.4312	2.8716	0.4111	0.5684	0.9765	0	1	0	1	-3.3852	1.2978	2	1.9121	2	0.6138	4.1404	0.279	2	-0.8871	2	2	0	-1.7248	0	0.5873	1	0.2986	0	0.5445	1	0	2	1	2.0097	2	0	0.5116	-1.9139	-0.2794	1	2	1.069	3.8762	1	1	2	-1.2303	1	2	0	2	2	0	2	-0.8836	1	0.5738	0	1	-2.1434	0.1299	1.6606	0.4596	-6.5078	0	-0.2086	-1.7182	0	2	2	-0.2057	-4.5921	2	0.5088	0	0	3.1324	3.068	0.1347
1.5688	0	1	-1.468	0.6105	1.4952	0	2	0.8991	1	1	-0.5732	1	0	3.4177	2	0.0127	-0.385	-0.4562	-0.8374	4.3454	0.2382	-0.9169	0.6589	4.5022	1.4849	1	2	2	2	1.1106	-2.7288	1	4.7109	2	-0.6005	-2.8904	-0.704	0	-2.4904	2	2	1	0.1389	2	-0.1234	2	-0.4349	0	-2.3001	2	2	0	1	4.1023	1	0	-3.4603	1.9334	-0.654	2	1	-0.234	-1.5843	0	1	2	1.8118	1	2	2	2	1	2	1	0.0955	2	1.2398	2	0	-4.8486	-1.9406	-0.2091	0.761	4.6897	0	-0.0717	-4.7336	1	2	0	-0.0954	1.0231	0	4.1247	1	0	-2.1296	0.7475	3.0775
-3.0132	0	0	1.3574	1.0849	0.1604	2	2	0.075	1	0	-0.3091	1	1	0.2107	2	2.4346	1.2251	1.025	-1.3042	-1.5586	-1.4436	1.6468	4.0398	-1.9245	1.8882	1	1	0	0	-1.4208	1.0075	1	2.1233	0	1.5242	0.5397	2.7295	0	-2.4291	2	1	0	1.5672	1	0.524	1	0.0704	0	1.1438	0	2	1	2	-2.4576	2	2	2.7497	-0.8164	2.353	1	2	3.2182	-6.579	0	1	0	0.9573	2	2	2	1	2	2	1	0.4558	2	3.3315	2	0	2.1482	0.613	0.9469	1.2846	2.5155	1	3.2833	-6.1744	2	0	0	-2.6227	2.435	2	6.2254	0	0	1.3629	0.6842	0.4758
-0.4097	2	1	-0.0127	3.2146	-0.1795	1	1	1.3311	2	2	0.3327	2	2	0.8182	1	-0.958	-2.0274	-2.6927	2.1803	3.3866	1.7	-2.3873	1.1052	4.1733	1.3424	1	0	2	2	0.9311	1.2996	1	-0.3002	2	-0.5034	-0.3473	1.5989	1	-1.3622	0	1	0	0.9201	0	-0.9022	2	-1.9415	1	1.611	1	0	0	2	5.4881	1	0	-6.6969	0.6935	-2.8955	2	1	-1.0	1.8979	2	2	2	-2.7899	2	1	0	0	1	0	0	2.8632	1	-0.332	0	0	-6.327	2.4187	-3.1373	-0.6192	0.9248	0	-0.3068	5.164	0	1	1	-5.471	2.2328	0	3.3529	1	1	4.3596	-0.4204	-4.334
0.9409	1	1	0.2724	-0.1878	1.0301	1	0	0.8858	2	2	-0.3122	0	1	-1.3548	2	1.1889	-0.7253	-0.7841	2.105	1.7976	5.2408	1.9625	-3.039	1.1007	-1.6211	2	0	0	0	2.907	-0.2975	0	-3.2707	2	-0.1643	-4.7367	-3.226	1	1.2117	0	1	2	3.8498	0	0.3986	2	0.0795	1	2.7792	2	0	2	1	1.7521	0	0	-5.1092	-1.1354	-0.7857	2	2	-6.051	1.1792	1	1	2	-0.0122	0	1	1	0	1	1	0	-2.3158	1	2.3707	1	1	0.3173	-0.1717	-0.9701	7.6315	-0.8869	2	2.4186	3.6651	2	2	1	-0.413	7.1421	0	-7.5598	0	2	-0.9139	-0.0525	0.6741
-1.406	2	0	-1.023	0.2838	-1.7634	2	1	-0.337	1	0	-1.2519	2	2	1.9969	2	-5.0243	1.7652	1.8144	-0.8802	-1.9349	-2.7824	0.3704	3.0256	-0.7944	1.1736	0	1	0	2	-1.8172	2.4844	2	0.7066	0	-1.4398	3.1812	2.1676	0	-0.2626	1	2	0	0.6257	1	1.3175	1	0.7581	1	-0.1746	1	2	2	1	-1.1319	2	2	2.6325	-1.2111	0.9865	1	2	1.1496	3.5085	0	0	0	-2.5583	2	2	0	1	2	2	0	0.9745	0	-2.7663	0	0	0.4403	-2.6235	1.478	-0.5418	-3.501	1	-3.7907	6.0824	2	2	2	5.5969	-12.4579	1	2.1523	0	0	-0.0091	-0.7414	1.9673
-0.7029	2	1	0.4522	-1.9846	-3.4376	0	0	0.9009	0	0	-1.1497	2	2	-1.0228	2	-1.6636	0.0016	3.4393	-1.6647	1.3004	-1.9363	-2.9509	0.3774	0.2292	1.2576	2	1	2	0	-2.0899	0.048	2	0.6159	0	0.0598	-2.2227	1.4193	0	0.2917	1	1	0	-1.0318	1	-0.7157	0	0.2882	2	4.0146	1	1	0	1	-4.8399	0	1	-0.9407	1.6098	0.3082	1	2	-1.1934	1.573	2	2	2	0.5075	1	2	1	0	0	2	0	0.3384	1	-3.6597	2	0	-2.1617	0.1207	0.4789	0.3073	-1.3843	2	-2.8517	-2.9722	1	1	2	3.6309	-5.9778	1	0.3336	2	0	1.8895	0.3502	0.7876
0.1275	1	2	-1.2191	0.4251	2.2823	2	2	-0.3992	0	0	-2.4093	1	2	0.7397	2	-3.818	2.5785	3.8622	-4.5032	-0.9402	-4.9446	-0.9136	0.972	-1.6412	-0.8694	0	2	0	1	2.3917	-1.7215	0	-1.039	2	-1.0533	0.4959	1.2748	0	-1.3578	0	2	1	-1.6674	1	1.8157	1	0.287	1	-0.4794	2	1	2	1	-4.0818	1	2	5.9653	-0.1741	2.1596	0	2	0.1515	2.0031	0	0	1	6.7411	2	2	1	1	2	2	1	-0.1057	2	-6.4584	2	0	1.5936	-2.1566	-4.7096	-6.9415	1.1335	1	-5.4373	-0.7068	1	1	2	6.0186	-10.0919	1	-5.1853	2	0	-2.4502	-2.6804	0.0423
-0.8008	2	2	1.8052	-2.1936	-1.6315	0	0	0.6347	1	1	1.2791	0	1	2.0847	0	-0.3465	-0.3165	-1.4821	1.1715	-2.6559	2.3914	-0.4498	2.5375	-2.0981	-0.2789	0	1	1	2	1.908	2.6875	1	-1.3396	1	-0.146	2.1672	2.1085	2	0.5146	0	0	0	3.5891	0	-0.1351	2	0.1788	1	1.4744	1	0	1	0	-2.2949	2	2	1.1278	2.9755	2.1119	2	0	3.2109	0.5953	0	2	2	0.2834	0	1	2	1	2	1	0	-2.179	1	0.6619	1	0	4.6819	0.8263	-1.9543	-0.0244	-4.3487	2	3.1945	-0.6781	2	0	1	0.127	4.8709	2	8.3325	0	0	-2.824	-0.4574	1.2088
-0.6941	2	1	0.4581	-2.353	1.5646	1	0	-0.9717	2	0	1.3541	2	2	-1.5524	0	-0.2118	-1.5123	-1.7936	-0.3865	3.6813	-0.1566	-2.2157	-0.7818	2.9699	1.8863	0	0	1	0	-0.8755	-1.3734	1	4.0469	1	-0.8411	-5.3666	0.3529	0	-0.7373	1	0	2	0.676	0	1.9011	0	0.8944	2	-0.6148	2	0	2	2	1.386	1	0	-3.6191	4.2978	-0.0242	2	1	-2.9752	1.4942	1	1	0	-0.6386	0	2	2	0	2	2	2	2.9432	1	-1.6692	0	0	-7.116	-0.138	1.9709	-0.4342	2.4674	0	-2.4567	3.3972	1	1	1	2.3376	0.3677	2	-1.2927	1	2	-4.6065	-1.2719	0.8701
-1.1556	2	2	-1.5113	-1.2196	-2.1127	2	0	-1.1838	2	2	-0.9213	0	2	1.4523	0	3.1912	1.5183	-3.9778	-1.925	-1.619	-3.4285	-0.6667	0.54	0.8688	3.2981	1	2	1	2	-2.075	-1.6042	0	0.9847	0	2.003	-0.3195	-0.7388	2	-1.5391	2	2	1	-2.5642	1	-0.0093	1	0.4436	2	-1.4005	1	0	0	1	-1.4416	1	2	0.8473	0.6613	-1.4524	1	2	1.4494	-5.5109	0	0	0	3.7756	2	2	1	2	1	1	2	-0.6125	2	3.86	2	0	0.743	3.142	2.1803	-0.2622	-2.2246	2	0.0477	-7.6175	1	1	2	-5.0655	-0.3492	2	-0.6276	1	2	-1.7903	1.1036	-2.5337
1.1218	0	1	-0.3582	-0.9437	0.1022	2	2	0.825	1	2	0.5804	1	2	0.8837	2	0.8591	-1.2378	-2.3852	1.7931	0.689	1.9622	0.5188	0.0268	0.9134	-2.0098	1	0	1	0	3.5684	1.5581	2	0.2188	0	1.1185	3.0762	0.7828	0	0.846	0	1	0	-0.9399	2	-2.7031	0	-0.8632	1	1.5014	1	0	0	1	2.1379	0	1	-3.6033	-1.1286	-1.1196	0	2	-1.2564	-0.5617	0	0	2	-1.9654	1	1	0	0	1	1	0	0.8126	1	0.4108	0	2	0.925	-0.3056	-2.8582	3.5317	-5.0173	1	0.1908	-0.04	0	2	2	-1.0627	1.4705	1	-0.2482	0	2	-2.1174	4.0704	1.4479
-0.7975	0	2	-0.5274	2.1672	1.559	0	1	0.5018	0	1	0.5841	2	0	-2.8024	0	-1.1116	0.4601	0.8382	0.8029	0.1967	1.8944	1.5461	-0.0598	0.2973	0.7532	0	0	0	0	0.7656	-2.5657	0	-1.6035	2	1.2944	2.9984	2.6971	2	0.9755	0	2	1	-0.2698	2	-0.7607	2	0.4196	1	-0.5286	1	1	2	2	2.1717	0	2	-2.6945	1.3444	2.2581	2	2	4.4019	1.8425	2	1	0	-1.18	1	1	2	2	2	1	1	2.2729	1	-1.3518	0	1	0.5561	-2.0875	1.9397	-0.3325	-1.8102	0	-1.0933	-1.0161	2	0	2	-2.4555	-1.9929	1	6.0235	0	0	0.5617	1.7414	-3.7767
-0.9367	0	0	0.2509	-2.1864	1.3223	1	0	1.3841	0	0	-1.2267	2	0	1.0087	2	0.5242	1.7767	-1.6923	-0.2859	-0.4918	-3.5139	0.6412	1.4189	-0.675	-2.5996	2	0	0	1	2.4119	0.4825	2	-5.3163	0	-0.222	1.3175	3.2427	1	-2.4294	0	1	1	-1.6243	1	0.1668	1	0.643	1	-2.0846	2	0	1	0	-2.8035	1	0	0.6254	-1.02	-0.8906	0	1	1.7932	-5.8392	0	0	2	-0.8596	1	2	0	2	0	1	2	0.0974	2	-0.3876	2	0	1.0932	0.997	-4.2115	1.3702	-2.3981	1	3.565	-2.4303	2	2	0	-2.5761	-3.7704	0	1.8385	0	0	-7.065	-1.8079	-1.3517
-0.1031	0	2	0.1625	-0.0442	-1.3419	0	2	1.2732	0	2	-0.613	0	1	-1.9683	1	1.834	1.0427	-2.6017	-2.3359	-0.549	-2.8837	1.237	-1.0558	-0.293	-1.8741	1	0	1	2	3.8975	1.2236	1	-2.0074	2	0.735	1.4032	-1.3387	1	-0.5259	0	2	0	0.8036	0	-1.3052	1	-1.6948	1	0.544	1	0	1	1	-2.1137	1	2	2.0658	0.6394	-2.3516	0	2	-2.4652	-2.1581	2	1	1	-1.9189	2	2	2	0	1	1	2	-0.1965	1	4.7603	2	0	0.9876	-0.2786	-0.6895	-1.0107	0.0643	1	-0.8647	1.7205	2	2	2	-5.5777	-1.3181	0	-7.0422	2	0	1.4011	1.1531	1.815
-1.4141	2	0	-0.4361	-0.0792	0.2248	0	0	-0.6694	0	2	-0.2492	1	2	-2.1073	1	2.3743	2.0389	3.7575	-2.8692	-3.1379	-3.8784	-0.3647	1.6177	-2.1274	1.6767	2	1	0	2	-2.8537	1.754	0	1.0744	0	-2.1219	-3.783	-1.9211	1	4.2123	2	2	0	-0.9524	1	0.4717	1	-0.7114	0	2.4433	2	1	2	1	-3.6165	2	2	7.4782	-3.1245	-1.3337	1	1	-0.6448	2.6082	1	1	0	4.1381	2	2	1	0	2	2	2	0.8015	0	-0.4126	0	1	5.3147	2.0944	-0.2059	-6.8363	3.1614	2	-0.4896	-6.155	2	1	0	1.8924	-1.5371	2	-7.494	2	0	-1.7974	-1.96	5.8684
-0.0039	0	1	-1.5759	2.2783	2.0745	0	2	0.9748	0	1	-0.5523	0	1	-0.2059	0	0.646	0.3266	-4.3173	-3.6637	-2.0784	-6.4288	1.6105	-0.1948	-3.483	-3.5484	2	0	0	2	3.2378	0.7068	1	-4.9503	2	-1.427	4.6942	0.3393	2	1.0336	0	2	0	-1.5221	1	0.1408	1	-0.2621	1	1.335	1	0	1	1	-5.2605	0	2	8.8691	-1.071	-0.0196	0	2	1.1575	1.5925	2	0	2	2.5419	2	2	2	1	0	1	1	-0.555	0	1.5031	2	2	1.3558	-0.4658	-4.5328	-5.6152	-2.4248	1	0.0724	-3.1174	1	0	2	0.4137	-6.2861	1	-5.7283	2	0	2.8491	-0.344	0.4091
1.1067	2	1	-1.7838	-0.1834	-1.4996	0	2	-0.4287	0	0	-2.7276	0	2	2.2797	0	-0.8749	2.203	-2.02	-4.6524	-5.8939	-7.4736	0.5343	-0.2255	-3.4126	-0.3909	2	1	0	1	1.3726	0.3176	1	1.0775	2	1.3308	4.2435	-1.1252	2	-0.4571	1	2	0	-3.3729	1	-0.1654	1	3.1116	0	-0.4256	1	0	1	1	-7.0555	0	2	7.5496	2.0997	6.3426	0	2	0.6897	-4.1207	0	1	1	5.9452	2	2	2	0	2	2	2	-1.323	2	-0.1494	2	0	6.0305	-2.8975	-2.8632	-3.0977	-4.3409	1	-2.3118	-6.2588	2	0	2	-0.6348	-7.7285	2	-4.196	2	0	1.628	1.3155	4.8233
0.3885	0	2	1.2557	1.527	-0.33	1	1	-0.1367	1	0	0.1512	1	0	1.0489	0	1.5166	0.7223	0.9115	3.2505	-0.3206	7.267	2.1359	-0.3617	-0.8273	3.42	1	2	0	0	-3.0397	-1.375	0	4.7941	2	-1.0887	-0.6608	-1.5624	0	-1.3561	2	2	1	1.8829	0	-1.1411	2	0.1394	2	-0.6152	1	2	1	0	2.7806	1	0	-0.9241	2.4133	1.514	2	1	0.5735	-4.5157	0	2	0	-4.4326	1	1	1	2	1	2	0	1.0576	1	0.5558	1	1	1.324	-1.7644	-0.8468	1.4308	-0.9725	2	-0.2398	2.0059	2	1	0	0.3377	6.2899	0	11.6084	0	2	1.8826	3.1552	-2.7958
-0.164	0	0	-2.1852	-1.8505	-3.5894	1	0	-0.4709	2	1	1.5204	2	2	-2.24	2	-0.3896	0.8312	0.5938	2.3419	-0.3411	2.0715	0.5239	-2.3269	-0.4901	0.5143	0	1	1	1	-2.315	-1.4163	2	0.3295	0	-0.3692	-0.4605	-5.2765	1	0.1649	2	1	2	-1.6363	2	0.3833	2	1.6944	2	-0.7178	1	2	2	1	-2.2522	0	0	-1.2522	-3.5361	3.8859	1	0	-3.3979	0.9776	2	1	0	-1.3642	1	1	1	0	2	0	0	-0.978	0	-0.7296	1	2	1.522	0.6658	6.1741	0.4866	-0.1119	0	0.5761	2.4006	2	0	1	2.2032	3.0746	0	-5.8608	2	2	0.7962	-1.4528	-1.7267
